evidence_kind,time_s,cat_M,cat_alcohol_M,cat_h2_aldehyde_M,cat_h2_M,cat_h2_imine_M,cat_product_M,dimer_M,cat_co_M,cat_degraded_M,alcohol_M,aldehyde_M,amine_M,hemiaminal_M,imine_M,product_M,water_M,benzene_M,free_base_M,fixture_TOF_s-1,active_metal_fraction,cleavage_fragment_formed_M
software_fixture_not_chemical_prediction,851.3026052104209,4.37322527638388e-06,2.4941185061150686e-05,4.945597543145446e-06,0.00048568815612097006,3.3339678976145e-05,6.185689476111193e-06,0.004718557377928295,3.7139573059997455e-08,3.374572116431762e-06,0.9467740186589615,7.013758865914069e-05,0.9468740801697964,0.000293402585163412,0.009559225598581965,0.0432337662780038,0.052832517245038006,3.7139573059997455e-08,0.049996625427883565,0.004939098030914942,0.05594735324539062,3.374572116431762e-06
software_fixture_not_chemical_prediction,858.5170340681362,4.374642516023311e-06,2.4939878902020915e-05,4.945344532429973e-06,0.00048568763471298773,3.333793965294786e-05,6.185467380242413e-06,0.004718547310780461,3.7173680164114384e-08,3.397297062249699e-06,0.9464177244533646,7.019625339652756e-05,0.9465178431038741,0.00029381250001625866,0.009558736329180978,0.0435900846598932,0.05318834439610735,3.7173680164114384e-08,0.049996602702937744,0.00493883935231242,0.05594709076966522,3.397297062249699e-06
software_fixture_not_chemical_prediction,865.7314629258517,4.3760607481041866e-06,2.4938572808582448e-05,4.945091538306416e-06,0.00048568711325476033,3.3336200421554204e-05,6.185245361355671e-06,0.004718537242730196,3.720781734200597e-08,3.4200225895898474e-06,0.94606144891102,7.025495552649268e-05,0.946161624738709,0.00029422234982637307,0.009558247085544964,0.043946384380134484,0.05354415291146235,3.720781734200597e-08,0.0499965799774104,0.004938580686699186,0.05594682841326633,3.4200225895898474e-06
software_fixture_not_chemical_prediction,872.9458917835672,4.377479973616631e-06,2.4937266780709772e-05,4.944838560753566e-06,0.0004856865917462389,3.333446128180033e-05,6.1850234194824535e-06,0.004718527173776606,3.724198461611904e-08,3.4427486995587934e-06,0.9457051920309661,7.031369508705287e-05,0.9458054250733776,0.00029463213460041867,0.00955775786762738,0.044302665439691066,0.053899942792019706,3.724198461611904e-08,0.049996557251300436,0.004938322034048958,0.05594656617626016,3.4427486995587934e-06
software_fixture_not_chemical_prediction,880.1603206412826,4.3789001935507695e-06,2.4935960818277382e-05,4.944585599750211e-06,0.0004856860701873745,3.333272223352253e-05,6.184801554654243e-06,0.004718517103918793,3.727618200890042e-08,3.4654753932631254e-06,0.9453489538122419,7.037247211622491e-05,0.9454492441069565,0.0002950418543450588,0.009557268675381685,0.04465892783952632,0.05425571403869617,3.727618200890042e-08,0.049996534524606735,0.004938063394335381,0.05594630405871296,3.4654753932631254e-06
software_fixture_not_chemical_prediction,887.374749498998,4.3803214088967275e-06,2.493465492115976e-05,4.944332655275141e-06,0.000485685548578118,3.3330983276557115e-05,6.184579766902528e-06,0.004718507033155863,3.731040954279692e-08,3.4882026718094297e-06,0.944992734253886,7.043128665202558e-05,0.9450930818385224,0.0002954515090669568,0.009556779508761337,0.04501517158060364,0.05461146665240842,3.731040954279692e-08,0.04999651179732818,0.004937804767532038,0.05594604206069093,3.4882026718094297e-06
software_fixture_not_chemical_prediction,894.5891783567134,4.381743622290896e-06,2.493334908907848e-05,4.944079727282776e-06,0.0004856850269180567,3.332924441057046e-05,6.18435805632929e-06,0.00471849696148567,3.7344667281731e-08,3.510930537758108e-06,0.9446365333575416,7.0490138793542e-05,0.9447369382698171,0.00029586109875204925,0.00955629036767654,0.04537139666128512,0.05496720063142854,3.7344667281731e-08,0.04999648906946223,0.004937546153665681,0.055945780182360856,3.510930537758108e-06
software_fixture_not_chemical_prediction,901.8036072144289,4.3831668340665e-06,2.4932043321968427e-05,4.943826815761503e-06,0.00048568450520728194,3.33275056354658e-05,6.1841364229377315e-06,0.004718486888907984,3.737895522250164e-08,3.5336589913173305e-06,0.9442803511206413,7.054902855441109e-05,0.9443808133982871,0.00029627062341578065,0.00955580125209785,0.045727603084138584,0.05532291597829482,3.737895522250164e-08,0.049996466341008676,0.0049372875526881976,0.05594551842374819,3.5336589913173305e-06
software_fixture_not_chemical_prediction,909.0180360721444,4.384591044422902e-06,2.493073761977797e-05,4.9435739207019055e-06,0.0004856839834459291,3.332576695116063e-05,6.183914866725401e-06,0.004718476815422543,3.7413273365475735e-08,3.556388032819981e-06,0.9439241875408394,7.060795594337659e-05,0.944024707221595,0.00029668008307508095,0.009555312161999207,0.04608379085151056,0.055678612695327645,3.7413273365475735e-08,0.04999644361196717,0.004937028964547291,0.0559452567848718,3.556388032819981e-06
software_fixture_not_chemical_prediction,916.2324649298597,4.386016254418193e-06,2.4929431982375914e-05,4.943321042081893e-06,0.00048568346163394607,3.332402835748399e-05,6.183693387726648e-06,0.004718466741028399,3.7447621734532474e-08,3.579117663422992e-06,0.9435680426172653,7.066692100104866e-05,0.9436686197389109,0.000297089477735988,0.00955482309733199,0.04643995996427363,0.056034290783350815,3.7447621734532474e-08,0.04999642088233657,0.004936770389218427,0.05594499526580327,3.579117663422992e-06
software_fixture_not_chemical_prediction,923.4468937875752,4.387442465110462e-06,2.492812640963105e-05,4.943068179879378e-06,0.0004856829397712807,3.332228985426491e-05,6.183471985975822e-06,0.004718456665724605,3.748200035355108e-08,3.6018478842832974e-06,0.9432119163490488,7.07259237680375e-05,0.943312550949405,0.00029749880740453954,0.009554334058047577,0.04679611042330036,0.056389950243188165,3.748200035355108e-08,0.04999639815211571,0.004936511826676999,0.055944733866614235,3.6018478842832974e-06
software_fixture_not_chemical_prediction,930.6613226452906,4.388869677557802e-06,2.4926820901412186e-05,4.942815334072271e-06,0.0004856824178578807,3.33205514413324e-05,6.1832506615072756e-06,0.004718446589510211,3.751640924641075e-08,3.6245786965578303e-06,0.9428558087353194,7.078496428495326e-05,0.9429565008522475,0.0002979080720867733,0.009553845044097346,0.04715224222946334,0.056745591075663515,3.751640924641075e-08,0.04999637542130344,0.004936253276898333,0.055944472587376254,3.6245786965578303e-06
software_fixture_not_chemical_prediction,937.875751503006,4.390297892818303e-06,2.4925515457588118e-05,4.9425625046384835e-06,0.00048568189589369415,3.331881311851551e-05,6.1830294143553575e-06,0.004718436512384269,3.755084843699069e-08,3.647310101403523e-06,0.9424997197752069,7.084404259240614e-05,0.9426004694466084,0.00029831727178872714,0.009553356055432678,0.04750835538363513,0.05710121328160067,3.755084843699069e-08,0.04999635268989859,0.004935994739857684,0.05594421142816099,3.647310101403523e-06
software_fixture_not_chemical_prediction,945.0901803607214,4.391727111950056e-06,2.492421007802765e-05,4.942309691555926e-06,0.00048568137387866876,3.331707488564325e-05,6.182808244554419e-06,0.004718426434345831,3.7585317949170106e-08,3.6700420999773095e-06,0.9421436494678409,7.090315873100632e-05,0.9422444567316578,0.0002987264065164388,0.009552867092004954,0.04786444988668833,0.05745681686182347,3.7585317949170106e-08,0.049996329957900015,0.004935736215530237,0.05594395038904,3.6700420999773095e-06
software_fixture_not_chemical_prediction,952.3046092184369,4.393157336011153e-06,2.492290476259958e-05,4.9420568948025106e-06,0.0004856808518127525,3.3315336742544665e-05,6.182587152138809e-06,0.004718416355393948,3.761981780682821e-08,3.692774693436122e-06,0.9417875978123511,7.096231274136396e-05,0.941888462706566,0.00029913547627594605,0.00955237815376555,0.04822052573949551,0.057812401817155724,3.761981780682821e-08,0.049996307225306555,0.004935477703891108,0.05594368947008493,3.692774693436122e-06
software_fixture_not_chemical_prediction,959.5190380761524,4.394588566059684e-06,2.492159951117271e-05,4.941804114356149e-06,0.0004856803296958931,3.331359868904877e-05,6.18236613714288e-06,0.004718406275527672,3.76543480338442e-08,3.7155078829368945e-06,0.9414315648078672,7.102150466408926e-05,0.9415324873705032,0.0002995444810732867,0.009551889240665844,0.04857658294292923,0.05816796814842125,3.76543480338442e-08,0.04999628449211706,0.004935219204915341,0.05594342867136733,3.7155078829368945e-06
software_fixture_not_chemical_prediction,966.7334669338677,4.396020803153741e-06,2.492029432361584e-05,4.94155135019475e-06,0.00048567980752803856,3.331186072498459e-05,6.18214519960098e-06,0.004718396194746055,3.768890865409729e-08,3.7382416696365587e-06,0.9410755504535188,7.108073453979238e-05,0.9411765307226393,0.0002999534209144985,0.00955140035265722,0.04893262149786208,0.05852351585644387,3.768890865409729e-08,0.04999626175833036,0.004934960718577911,0.05594316799295885,3.7382416696365587e-06
software_fixture_not_chemical_prediction,973.9478957915832,4.3974540483514145e-06,2.491898919979777e-05,4.941298602296227e-06,0.00048567928530913665,3.331012285018117e-05,6.181924339547461e-06,0.004718386113048147,3.772349969146668e-08,3.7609760546920495e-06,0.9407195547484355,7.114000240908351e-05,0.9408205927621447,0.00030036229580561924,0.009550911489691054,0.049288641405166644,0.05887904494204741,3.772349969146668e-08,0.0499962390239453,0.004934702244853724,0.05594290743493106,3.7609760546920495e-06
software_fixture_not_chemical_prediction,981.1623246492986,4.398888302710796e-06,2.49176841395873e-05,4.94104587063849e-06,0.00048567876303913526,3.330838506446753e-05,6.181703557016672e-06,0.004718376030433001,3.775812116983158e-08,3.783711039260298e-06,0.940363577691747,7.119930831257284e-05,0.9404646734881893,0.00030077110575268663,0.009550422651718725,0.04964464266571549,0.05923455540605568,3.775812116983158e-08,0.04999621628896073,0.0049344437837176135,0.05594264699735559,3.783711039260298e-06
software_fixture_not_chemical_prediction,988.3767535070141,4.400323567289975e-06,2.491637914285323e-05,4.940793155199452e-06,0.00048567824071798224,3.3306647367672695e-05,6.181482852042964e-06,0.0047183659468996685,3.7792773113071186e-08,3.806446624498239e-06,0.940007619282583,7.125865229087052e-05,0.9401087728999434,0.00030117985076173856,0.009549933838691614,0.050000625280381204,0.05959004724929252,3.7792773113071186e-08,0.04999619355337549,0.004934185335144346,0.05594238668030405,3.806446624498239e-06
software_fixture_not_chemical_prediction,995.5911823647294,4.401759843147044e-06,2.4915074209464363e-05,4.940540455957021e-06,0.0004856777183456255,3.330490975962569e-05,6.181262224660688e-06,0.0047183558624472,3.782745554506472e-08,3.829182811562804e-06,0.9396516795200732,7.131803438458675e-05,0.9397528909965772,0.0003015885308388127,0.009549445050561099,0.050356589250036346,0.05994552047258172,3.782745554506472e-08,0.04999617081718843,0.004933926899108617,0.055942126483848026,3.829182811562804e-06
software_fixture_not_chemical_prediction,1002.8056112224449,4.403197131340094e-06,2.49137693392895e-05,4.940287772889111e-06,0.00048567719592201283,3.330317224015556e-05,6.181041674904193e-06,0.004718345777074648,3.786216848969137e-08,3.851919601610928e-06,0.9392957584033473,7.13774546343317e-05,0.9393970277772606,0.00030199714598994694,0.009548956287278558,0.05071253457555352,0.06030097507674712,3.786216848969137e-08,0.04999614808039838,0.004933668475585052,0.05594186640805913,3.851919601610928e-06
software_fixture_not_chemical_prediction,1010.0200400801604,4.404635432927216e-06,2.4912464532197435e-05,4.940035105973633e-06,0.00048567667344709214,3.330143480909131e-05,6.18082120280783e-06,0.004718335690781064,3.7896911970830366e-08,3.874656995799543e-06,0.9389398559315347,7.143691308071555e-05,0.939041183241164,0.00030240569622117896,0.009548467548795372,0.05106846125780528,0.06065641106261254,3.7896911970830366e-08,0.0499961253430042,0.0049334100645482045,0.055941606453008955,3.874656995799543e-06
software_fixture_not_chemical_prediction,1017.2344689378758,4.4060747489665005e-06,2.4911159788056978e-05,4.939782455188496e-06,0.00048567615092081127,3.3299697466261985e-05,6.180600808405951e-06,0.0047183256035654994,3.793168601236089e-08,3.8973949952855804e-06,0.9385839721037654,7.149640976434849e-05,0.9386853573874574,0.0003028141815385466,0.00954797883506292,0.05142436929766422,0.061011828431001794,3.793168601236089e-08,0.04999610260500471,0.004933151665972562,0.055941346618769115,3.8973949952855804e-06
software_fixture_not_chemical_prediction,1024.4488977955912,4.407515080516039e-06,2.4909855106736923e-05,4.939529820511614e-06,0.00048567562834311807,3.329796021149661e-05,6.1803804917329035e-06,0.0047183155154270065,3.796649063816216e-08,3.920133601225976e-06,0.9382281069191688,7.155594472584068e-05,0.938329550215311,0.0003032226019480876,0.00954749014603258,0.0517802586960029,0.061367227182738696,3.796649063816216e-08,0.04999607986639877,0.004932893279832541,0.05594108690541122,3.920133601225976e-06
software_fixture_not_chemical_prediction,1031.6633266533067,4.408956428633922e-06,2.490855048810607e-05,4.939277201920896e-06,0.00048567510571396045,3.329622304462421e-05,6.180160252823039e-06,0.004718305426364635,3.800132587211338e-08,3.942872814777662e-06,0.9378722603768748,7.161551800580231e-05,0.9379737617238948,0.0003036309574558397,0.009547001481655734,0.05213612945369392,0.06172260731864708,3.800132587211338e-08,0.04999605712718522,0.004932634906102484,0.055940827313006855,3.942872814777662e-06
software_fixture_not_chemical_prediction,1038.877755511022,4.410398794378242e-06,2.4907245932033223e-05,4.9390245993942545e-06,0.00048567458303328627,3.329448596547381e-05,6.179940091710708e-06,0.004718295336377438,3.803619173809375e-08,3.96561263709757e-06,0.9375164324760128,7.167512964484355e-05,0.9376179919123792,0.00030403924806784077,0.009546512841883757,0.05249198157160983,0.06207796883955075,3.803619173809375e-08,0.04999603438736289,0.004932376544756669,0.05594056784162765,3.96561263709757e-06
software_fixture_not_chemical_prediction,1046.0921843687374,4.411842178807089e-06,2.490594143838718e-05,4.9387720129096e-06,0.0004856740603010433,3.329274897387445e-05,6.179720008430261e-06,0.004718285245464467,3.8071088259982495e-08,3.9883530693426355e-06,0.9371606232157126,7.173477968357458e-05,0.937262240779934,0.00030444747379012856,0.009546024226668032,0.05284781505062322,0.06243331174627354,3.8071088259982495e-08,0.04999601164693065,0.004932118195769302,0.05594030849134519,3.9883530693426355e-06
software_fixture_not_chemical_prediction,1053.306613226453,4.413286582978553e-06,2.4904637007036743e-05,4.938519442444843e-06,0.0004856735375171795,3.329101206965514e-05,6.179500003016048e-06,0.0047182751536247736,3.8106015461658796e-08,4.01109411266979e-06,0.9368048325951038,7.17944681626056e-05,0.9369065083257297,0.00030485563462874076,0.009545535635959935,0.05320362989160668,0.06278863603963927,3.8106015461658796e-08,0.04999598890588732,0.0049318598591145185,0.05594004926223108,4.01109411266979e-06
software_fixture_not_chemical_prediction,1060.5210420841684,4.414732007950727e-06,2.4903332637850714e-05,4.938266887977897e-06,0.0004856730146816427,3.328927525264493e-05,6.1792800755024185e-06,0.004718265060857408,3.814097336700188e-08,4.033835768235967e-06,0.9364490606133161,7.185419512254676e-05,0.9365507945489362,0.00030526373058971525,0.009545047069710847,0.05355942609543277,0.06314394172047175,3.814097336700188e-08,0.049995966164231756,0.004931601534766386,0.05593979015435694,4.033835768235967e-06
software_fixture_not_chemical_prediction,1067.7354709418837,4.416178454781701e-06,2.4902028330697888e-05,4.9380143494866715e-06,0.00048567249179438075,3.328753852267283e-05,6.179060225923725e-06,0.004718254967161424,3.8175961999890936e-08,4.056578037198099e-06,0.9360933072694793,7.191396060400824e-05,0.9361950994487238,0.0003056717616790898,0.009544558527872147,0.05391520366297407,0.06349922878959481,3.8175961999890936e-08,0.04999594342196279,0.0049313432226989005,0.05593953116779435,4.056578037198099e-06
software_fixture_not_chemical_prediction,1074.9498997995993,4.417625924529566e-06,2.490072408544707e-05,4.937761826949077e-06,0.0004856719688553415,3.328580187956788e-05,6.178840454314316e-06,0.004718244872535871,3.821098138420518e-08,4.07932092071312e-06,0.9357375725627228,7.197376464760025e-05,0.9358394230242626,0.00030607972790290213,0.009544070010395214,0.05427096259510318,0.06385449724783226,3.821098138420518e-08,0.04999592067907928,0.004931084922885988,0.05593927230261495,4.07932092071312e-06
software_fixture_not_chemical_prediction,1082.1643286573146,4.419074418252413e-06,2.4899419901967062e-05,4.937509320343027e-06,0.0004856714458644729,3.3284065323159095e-05,6.1786207607085426e-06,0.004718234776979802,3.8246031543823816e-08,4.102064419937963e-06,0.9353818564921764,7.203360729393293e-05,0.9354837652747225,0.00030648762926719004,0.009543581517231427,0.05462670289269264,0.06420974709600792,3.8246031543823816e-08,0.049995897935580055,0.004930826635301505,0.055939013558890305,4.102064419937963e-06
software_fixture_not_chemical_prediction,1089.37875751503,4.420523937008334e-06,2.4898115780126657e-05,4.937256829646431e-06,0.0004856709228217227,3.328232885327552e-05,6.178401145140754e-06,0.004718224680492268,3.8281112502626055e-08,4.124808536029559e-06,0.9350261590569698,7.209348858361649e-05,0.9351281261992741,0.00030689546577799127,0.009543093048332165,0.054982424556615055,0.06456497833494562,3.8281112502626055e-08,0.049995875191463965,0.00493056835991924,0.05593875493669204,4.124808536029559e-06
software_fixture_not_chemical_prediction,1096.5931863727455,4.421974481855419e-06,2.4896811719794665e-05,4.9370043548372e-06,0.0004856703997270388,3.328059246974617e-05,6.178181607645302e-06,0.0047182145830723205,3.831622428449109e-08,4.147553270144845e-06,0.9346704802562327,7.21534085572611e-05,0.9347725057970871,0.0003073032374413437,0.00954260460364881,0.055338127587743,0.0649201909654692,3.831622428449109e-08,0.04999585244672985,0.004930310096712909,0.05593849643609175,4.147553270144845e-06
software_fixture_not_chemical_prediction,1103.807615230461,4.42342605385176e-06,2.489550772083988e-05,4.936751895893247e-06,0.0004856698765803691,3.3278856172400075e-05,6.177962148256537e-06,0.004718204484719012,3.835136691329814e-08,4.1702986234407505e-06,0.9343148200890945,7.221336725547692e-05,0.934416904067332,0.000307710944263285,0.009542116183132734,0.05569381198694903,0.06527538498840241,3.835136691329814e-08,0.04999582970137655,0.004930051845656159,0.05593823805716106,4.1702986234407505e-06
software_fixture_not_chemical_prediction,1111.0220440881765,4.424878654055446e-06,2.4894203783131102e-05,4.936499452792481e-06,0.0004856693533816614,3.3277119961066275e-05,6.177742767008808e-06,0.004718194385431393,3.838654041292641e-08,4.1930445970742105e-06,0.9339591785546851,7.227336471887415e-05,0.9340613210091787,0.00030811858624985305,0.009541627786735325,0.056049477755105756,0.06563056040456915,3.838654041292641e-08,0.04999580695540292,0.004929793606722571,0.055937979799971546,4.1930445970742105e-06
software_fixture_not_chemical_prediction,1118.2364729458918,4.426332283524571e-06,2.4892899906537138e-05,4.936247025512814e-06,0.0004856688301308636,3.327538383557378e-05,6.177523463936467e-06,0.004718184285208515,3.842174480725509e-08,4.215791192202157e-06,0.9336035556521342,7.233340098806294e-05,0.9337057566217974,0.00030852616340708554,0.009541139414407956,0.05640512489308573,0.06598571721479318,3.842174480725509e-08,0.04999578420880779,0.004929535379885649,0.05593772166459485,4.215791192202157e-06
software_fixture_not_chemical_prediction,1125.4509018036072,4.427786943317224e-06,2.489159609092678e-05,4.935994614032158e-06,0.00048566830682792355,3.3273647795751636e-05,6.177304239073862e-06,0.0047181741840494305,3.845698012016341e-08,4.238538409981523e-06,0.9332479513805713,7.239347610365351e-05,0.9333502109043583,0.0003089336757410203,0.009540651066102008,0.05676075340176153,0.06634085541989836,3.845698012016341e-08,0.04999576146159001,0.004929277165118831,0.05593746365110251,4.238538409981523e-06
software_fixture_not_chemical_prediction,1132.6653306613227,4.429242634491496e-06,2.4890292336168833e-05,4.935742218328423e-06,0.0004856677834727891,3.3271911841428854e-05,6.177085092455346e-06,0.004718164081953191,3.849224637553056e-08,4.261286251569244e-06,0.932892365739126,7.245359010625602e-05,0.9329946838560316,0.00030934112325769504,0.009540162741768861,0.057116363282005755,0.0666959750207085,3.849224637553056e-08,0.049995738713748426,0.004929018962395488,0.0559372057595662,4.261286251569244e-06
software_fixture_not_chemical_prediction,1139.879759519038,4.4306993581054795e-06,2.48889886421321e-05,4.935489838379521e-06,0.00048566726006540813,3.327017597243448e-05,6.1768660241152665e-06,0.004718153978918847,3.852754359723575e-08,4.28403471812225e-06,0.9325367987269282,7.251374303648064e-05,0.9326391754759872,0.0003097485059631476,0.009539674441359895,0.05747195453469096,0.06705107601804738,3.852754359723575e-08,0.04999571596528187,0.0049287607716889175,0.0559369479900575,4.28403471812225e-06
software_fixture_not_chemical_prediction,1147.0941883767534,4.432157115217264e-06,2.4887685008685375e-05,4.935237474163363e-06,0.0004856667366057285,3.326844018859753e-05,6.176647034087977e-06,0.004718143874945451,3.856287180915818e-08,4.306783810797474e-06,0.9321812503431075,7.257393493493756e-05,0.9322836857633954,0.00031015582386341575,0.009539186164826486,0.05782752716068973,0.06740615841273889,3.856287180915818e-08,0.0499956932161892,0.004928502592972348,0.05593669034264799,4.306783810797474e-06
software_fixture_not_chemical_prediction,1154.308617234469,4.433615906884942e-06,2.4886381435697466e-05,4.9349851256578595e-06,0.00048566621309369806,3.3266704489747025e-05,6.176428122407825e-06,0.004718133770032054,3.8598231035177063e-08,4.329533530751853e-06,0.9318257205867934,7.263416584223694e-05,0.9319282147174264,0.00031056307696453726,0.009538697912120015,0.058183081160874645,0.0677612222056068,3.8598231035177063e-08,0.049995670466469244,0.004928244426218939,0.055936432817409315,4.329533530751853e-06
software_fixture_not_chemical_prediction,1161.5230460921844,4.435075734166603e-06,2.4885077923037167e-05,4.934732792840923e-06,0.0004856656895292647,3.326496887571201e-05,6.176209289109163e-06,0.004718123664177708,3.863362129917161e-08,4.352283879142315e-06,0.9314702094571157,7.269443579898898e-05,0.9315727623372502,0.0003109702652725499,0.009538209683191861,0.058538616536118276,0.06811626739747495,3.863362129917161e-08,0.049995647716120854,0.004927986271401779,0.05593617541441306,4.352283879142315e-06
software_fixture_not_chemical_prediction,1168.7374749498997,4.4365365981203394e-06,2.4883774470573283e-05,4.9344804756904635e-06,0.00048566516591237626,3.326323334632151e-05,6.1759905342263395e-06,0.004718113557381465,3.866904262502102e-08,4.375034857125796e-06,0.931114716953204,7.275474484580385e-05,0.9312173286220371,0.00031137738879349143,0.009537721477993403,0.058894133287293204,0.06847129398916715,3.866904262502102e-08,0.04999562496514287,0.004927728128493888,0.05593591813373082,4.375034857125796e-06
software_fixture_not_chemical_prediction,1175.9519038076153,4.437998499804242e-06,2.488247107817461e-05,4.934228174184393e-06,0.0004856646422429806,3.3261497901404546e-05,6.175771857793706e-06,0.004718103449642375,3.87044950366045e-08,4.397786465859229e-06,0.930759243074188,7.281509302329175e-05,0.930861913570957,0.00031178444753339967,0.009537233296476022,0.05924963141527202,0.06882630198150723,3.87044950366045e-08,0.049995602213534135,0.0049274699974682186,0.05593566097543422,4.397786465859229e-06
software_fixture_not_chemical_prediction,1183.1663326653306,4.439461440276401e-06,2.4881167745709953e-05,4.9339758883006225e-06,0.0004856641185210256,3.3259762540790156e-05,6.175553259845613e-06,0.004718093340959491,3.873997855780125e-08,4.420538706499547e-06,0.9304037878191974,7.287548037206282e-05,0.9305065171831804,0.0003121914414983123,0.009536745138591093,0.05960511092092728,0.069181291375319,3.873997855780125e-08,0.049995579461293495,0.004927211878297647,0.05593540393959483,4.420538706499547e-06
software_fixture_not_chemical_prediction,1190.3807615230462,4.440925420594908e-06,2.487986447304811e-05,4.933723618017063e-06,0.00048566359474645906,3.3258027264307354e-05,6.17533474041641e-06,0.004718083231331865,3.8775493212490487e-08,4.4432915802036825e-06,0.9300483511873618,7.293590693272725e-05,0.9301511394578772,0.00031259837069426725,0.00953625700429,0.05996057180513158,0.06953626217142629,3.8775493212490487e-08,0.04999555670841979,0.004926953770954987,0.05593514702628429,4.4432915802036825e-06
software_fixture_not_chemical_prediction,1197.5951903807616,4.442390441817854e-06,2.487856126005788e-05,4.933471363311626e-06,0.00048566307091922893,3.3256292071785175e-05,6.175116299540447e-06,0.004718073120758547,3.8811039024551414e-08,4.466045088128568e-06,0.9296929331778109,7.299637274589523e-05,0.9297957803942175,0.0003130052351273022,0.009535768893524118,0.06031601406875747,0.0698912143706529,3.8811039024551414e-08,0.04999553395491187,0.004926695675412977,0.055934890235574186,4.466045088128568e-06
software_fixture_not_chemical_prediction,1204.809619238477,4.4438565050033305e-06,2.487725810660807e-05,4.933219124162222e-06,0.00048566254703928305,3.3254556963052654e-05,6.174897937252076e-06,0.004718063009238589,3.884661601786323e-08,4.488799231431137e-06,0.9293375337896743,7.305687785217694e-05,0.9294404399913716,0.00031341203480345493,0.00953528080624483,0.06067143771267755,0.07024614797382267,3.884661601786323e-08,0.04999551120076856,0.004926437591644291,0.055934633567536134,4.488799231431137e-06
software_fixture_not_chemical_prediction,1212.0240480961925,4.445323611209428e-06,2.4875955012567472e-05,4.932966900546763e-06,0.0004856620231065692,3.325282193793881e-05,6.174679653585646e-06,0.004718052896771043,3.888222421630515e-08,4.511554011268323e-06,0.9289821530220816,7.311742229218256e-05,0.9290851182485095,0.00031381876972876325,0.009534792742403512,0.0610268427377644,0.07060106298175943,3.888222421630515e-08,0.04999548844598872,0.004926179519621529,0.05593437702224173,4.511554011268323e-06
software_fixture_not_chemical_prediction,1219.2384769539078,4.446791761494237e-06,2.487465197780489e-05,4.93271469244316e-06,0.0004856614991210353,3.325108699627268e-05,6.174461448575508e-06,0.004718042783354961,3.891786364375637e-08,4.53430942879706e-06,0.9286267908741627,7.317800610652225e-05,0.9287298151648015,0.0003142254399092649,0.009534304701951544,0.06138222914489058,0.07095595939528697,3.891786364375637e-08,0.04999546569057119,0.004925921459317224,0.055934120599762584,4.53430942879706e-06
software_fixture_not_chemical_prediction,1226.4529058116232,4.44826095691585e-06,2.4873349002189128e-05,4.932462499829323e-06,0.0004856609750826293,3.324935213788328e-05,6.174243322256012e-06,0.004718032668989394,3.895353432409611e-08,4.557065485174279e-06,0.9282714473450471,7.32386293358062e-05,0.9283745307394176,0.00031463204535099766,0.009533816684840307,0.06173759693492868,0.07131083721522913,3.895353432409611e-08,0.04999544293451482,0.004925663410703837,0.05593386430017028,4.557065485174279e-06
software_fixture_not_chemical_prediction,1233.6673346693387,4.449731198532357e-06,2.487204608558898e-05,4.932210322683166e-06,0.0004856604509912989,3.324761736259964e-05,6.174025274661508e-06,0.004718022553673393,3.898923628120357e-08,4.5798221815569145e-06,0.9279161224338645,7.32992920206446e-05,0.928019264971528,0.0003150385860599994,0.009533328691021177,0.06209294610875128,0.07166569644240972,3.898923628120357e-08,0.04999542017781844,0.004925405373753761,0.055933608123536455,4.5798221815569145e-06
software_fixture_not_chemical_prediction,1240.881763527054,4.4512024874018494e-06,2.4870743227873252e-05,4.931958160982597e-06,0.0004856599268469921,3.3245882670250805e-05,6.173807305826347e-06,0.0047180124374060104,3.9024969538957946e-08,4.6025795191018995e-06,0.9275608161397444,7.33599942016476e-05,0.9276640178603028,0.00031544506204230773,0.009532840720445537,0.06244827666723095,0.07202053707765256,3.9024969538957946e-08,0.04999539742048089,0.004925147348439321,0.05593335206993269,4.6025795191018995e-06
software_fixture_not_chemical_prediction,1248.0961923847697,4.452674824582418e-06,2.486944042891074e-05,4.931706014705529e-06,0.00048565940264965667,3.324414806066579e-05,6.173589415784879e-06,0.004718002320186297,3.9060734121238456e-08,4.625337498966166e-06,0.9272055284618168,7.342073591942541e-05,0.9273087894049122,0.00031585147330396055,0.009532352773064762,0.06280358861124027,0.07237535912178149,3.9060734121238456e-08,0.04999537466250103,0.004924889334732768,0.05593309613943061,4.625337498966166e-06
software_fixture_not_chemical_prediction,1255.310621242485,4.454148211132154e-06,2.4868137688570248e-05,4.9314538838298736e-06,0.0004856588783992405,3.324241353367362e-05,6.173371604571454e-06,0.004717992202013306,3.90965300519243e-08,4.648096122306648e-06,0.9268502593992111,7.34815172145882e-05,0.9269535796045264,0.0003162578198509956,0.009531864848830235,0.06315888194165181,0.07273016257562029,3.90965300519243e-08,0.04999535190387769,0.004924631332606288,0.05593284033210178,4.648096122306648e-06
software_fixture_not_chemical_prediction,1262.5250501002004,4.455622650220164e-06,2.4866835006522048e-05,4.9312017683018e-06,0.00048565835409519737,3.324067908888064e-05,6.173153872309977e-06,0.004717982082884684,3.9132357398357835e-08,4.67085539179017e-06,0.9264950089536975,7.354233820606494e-05,0.9265983884610343,0.00031666410166407703,0.009531376947637043,0.0635141566567012,0.07308494743729942,3.9132357398357835e-08,0.0499953291446082,0.00492437334209752,0.0559325846481432,4.67085539179017e-06
